585,Iñaki Beobide,"Herri Gogoa diskoetxearen sortzaileetako bat izan zen Iñaki Beobide Agirrezabalaga (Zumaia, Gipuzkoa, 1934), eta euskal kantagintza berriaren hainbat disko grabatu zituen Donostiako estudioan. Jarrai antzerki taldean atzerriko antzerkigileen obrak euskaratu eta taularatu zituen, eta Ikuska liburu saila sortu zuen. ETBren sorreran ere parte hartu zuen. “Egin, betetzear zeuden esparruak jorratu, bultzatu, lagundu, bideak jarri”, horrela definitu du bere jarduna Beobidek.",1934,Zumaia (Beobide),['[]'],https://www.badok.eus/euskal-musika/inaki-beobide
586,Iñaki Eizmendi,,1952,Andoain (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/inaki-eizmendi
587,Iñaki Palacios,,1988,Gasteiz,['Folka'],https://www.badok.eus/euskal-musika/inaki-palacios
588,Iñaki Plaza,,1976,Urduña (Bizkaia),['Folka'],https://www.badok.eus/euskal-musika/inaki-plaza
589,Indidxabak,,,Irun (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/indidxabak
590,Ines Osinaga,,1982,Arrasate (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/ines-osinaga
591,Iniezione,"1998an ezagutu zuten elkar Iñaki Garridok, Koldo de Miguelek eta Borja Estankonak. Bizkaiko hiru herritatik zetozen: Galdakao, Basauri eta Arteatik. Esku artean zuten tresneria umilarekin jotzen hasi ziren berehala. Orduak eta urteak elkarrekin musika egiten ibili ondoren soinu propio batera heldu zirela sentitu zuten. Zuzenekoak eskaintzeaz gain, beraien musika grabatua geratu zen. Entsegu lokalean eta zuzeneko sesio batean hiru pieza grabatu zituen Iñaki Alonso teknikariak. 2002n banda banandu egin zen, eta handik bi urtera Arean sortu zuten.",1998 - 2002,,['Post-rocka'],https://www.badok.eus/euskal-musika/iniezione
592,Inner,,2020,Gernika-Lumo (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/inner
593,Inoren Ero Ni,"Bap!! taldean aritutako hiru musikarik (Eneko Abrego ‘Okene’, Xabier Olazabal ‘Drake’ eta Mikel Abrego) eta Borja Iglesias gitarristak (Purr, Hotel, Anari) sortu zuten Inoren Ero Ni taldea. Hardcore doinuak alde batera utzita, oso landutako egiturak dituzten rock kantuak jorratzen ditu laukoteak. Post-hardcorea izan zuten hasieran oinarri, baina gero eta free-jazzagoak dira. Gaur egun, Okene Abrego eta Borja Iglesiasekin batera, Mariano Hurtadok (baxua) eta Iñaki Guantxek (bateria) osatzen dute taldea.",2002,Andoain (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/inoren-ero-ni
594,Iñorkiñak,,2015,Usurbil (Gipuzkoa),['Triki-popa'],https://www.badok.eus/euskal-musika/inorkinak
595,Intza,,1996,Orio (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/intza
596,Inun,,1983,Zornotza (Bizkaia),"['Kantautorea', 'Popa']",https://www.badok.eus/euskal-musika/inun
597,Iokin eta Iosu,,1973 - 1979,,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/iokin-eta-iosu
598,IONT,,2010,Gasteiz,"['Metala', 'Rocka']",https://www.badok.eus/euskal-musika/iont
599,Irai,2019an sortutako rock talde ondarrutarra da Irai. Pandemia garaian sortutako kantu sorta bat daukate euren zuzeneko errepertorioan.,2019,,['Rocka'],https://www.badok.eus/euskal-musika/irai
600,Iramo,,2018,Gasteiz,['Punk-Oi!'],https://www.badok.eus/euskal-musika/iramo
601,Iratxe Mugire,,1984,Barakaldo (Bizkaia),"['Folka', 'Rocka']",https://www.badok.eus/euskal-musika/iratxe-mugire
602,Iratz,,1996,Orio (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/iratz
603,Irazi,"Mono musikariaren proiektu pertsonala da Irazi, hamarkada bat baino gehiagoan abian izan dena, nahiz entzule gehienek ezagun izan ez, proiektuak berak musikarekiko hartutako jarreragatik. Irungo Landetxa auzoko musikariak ibilbide luzea du, Bidasoaldeko eta beste leku batzuetako taldeetan ibilia baita.",,Irun (Gipuzkoa),['Noise-Rocka'],https://www.badok.eus/euskal-musika/irazi
604,Irkaia,,,Lizarra (Nafarroa),['Metala'],https://www.badok.eus/euskal-musika/irkaia
605,Irmo,,2019,,"['Punk-rocka', 'Punk-Oi!']",https://www.badok.eus/euskal-musika/irmo
606,Irtera,"Irtera 2021eko irailean Donostia eta Trintxerpeko lau lagunek sortutako musika taldea da. Joseba Piñeiro (gitarra), Gorka Daguerresar (bateria) eta Iñaki Perezek (baxua) musikariek txikitatik ezagutzen dute elkar, eta Saioa Seserekin (ahotsa) elkartu dira, musika proiektu berri bat martxan jartzeko asmoz.",2021,,['[]'],https://www.badok.eus/euskal-musika/irtera
607,Iruñea NOLA Brass Band,,,,['[]'],https://www.badok.eus/euskal-musika/irunea-nola-brass-band
608,Iseka,,2011 - 2016,Zumaia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/iseka
609,Iseo,"Leire Villanuevaren izengoiti artistikoa da Iseo. Reggae musika lantzen du Iseo & Dodosound proiektuarekin, baina bakarka grabaturiko EP bat kaleratu du, ‘Etxean’, euskarazko lau abesti ezagunen bertsioez osatua.",1991,Iruñea,['Reggaea'],https://www.badok.eus/euskal-musika/iseo
610,Isildu Zaitez,,2010,Laukiz (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/isildu-zaitez
611,Iskanbila,"Iskanbila oi! taldeak 1990. urtean hasi zuen bere bidea, Arrasaten, boskote formatuan. Urteetan aritu ziren jotzen, 2006an azken kontzertua eman zuten arte. Ordutik egin izan dute emanaldiren bat edo beste, eta 2023an agertokietara itzuli dira berriro.",1990,,['Punk-Oi!'],https://www.badok.eus/euskal-musika/iskanbila
612,Islabat,"Hitz joko honen atzean Asier Olabarrieta (Hiri asko bere baitan, Zisma, HHD) musikaria topatuko dugu. Sorkuntzari engaiatua da erabat, 14 urterekin estreinekoz oholtza gainera igo zenetik. Etxean sortutako abesti sorta plazaratuko du 2022ko martxoan, mimo handiz ehundutako proiektu kontzeptuala. Zuzeneko emanaldietarako bere betiko lagunak izango ditu musika bidaide: Andoni Alonso (bateria), Jesus Jimenez (klarinetea, gitarra eta sinteak) eta Aitzol Mujika (baxua).",,,['[]'],https://www.badok.eus/euskal-musika/islabat
613,Isuo ta Kezman,"Iosu Isaias Villanueva Castrok (Zarautz, 1987) eta Jon Muruak (Gabiria, ) osatzen dute Isuo eta Kezman bikotea.",,Zumarraga (Gipuzkoa),"['Kantautorea', 'Folk-popa']",https://www.badok.eus/euskal-musika/isuo-ta-kezman
614,Itaka,,2002 - 2010,Zumaia (Gipuzkoa),"['Metala', 'Rocka']",https://www.badok.eus/euskal-musika/itaka
615,Ithaka,,2020,Orio (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/ithaka
616,Itoiz,,1978 - 1988,"Ondarroa, Mutriku","['Pop-rocka', 'Progresiboa']",https://www.badok.eus/euskal-musika/itoiz
617,Iturria,,,Elizondo (Nafarroa),"['Folka', 'Popa']",https://www.badok.eus/euskal-musika/iturria
618,Itziar,,1978 - 1980,Bilbo,"['Folka', 'Progresiboa']",https://www.badok.eus/euskal-musika/itziar
619,Itziarren Semeak,,2006,Mungia (Bizkaia),"['Punka', 'Rocka', 'Ska']",https://www.badok.eus/euskal-musika/itziarren-semeak
620,Iurre,,,Errezil (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/iurre
621,Ixabe,,,Ziburu (Lapurdi),['Folk-rocka'],https://www.badok.eus/euskal-musika/ixabe
622,Izaera,,,"Irun, Hondarribia (Gipuzkoa)",['Post-hardcorea'],https://www.badok.eus/euskal-musika/izaera
623,Izaki Gardenak,,2011,Gasteiz,['Pop-rocka'],https://www.badok.eus/euskal-musika/izaki-gardenak
624,Izaro,,1993,Mallabia (Bizkaia),['Popa'],https://www.badok.eus/euskal-musika/izaro
625,Izarrak,"Emmanuelle Luro, Sophie Oteiza eta Celine Bidart abeslariek osatzen dute Izarrak.",2005,Aldude (Nafarroa Behera),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/izarrak
626,Izate,,1999,Ziburu (Lapurdi),['Rocka'],https://www.badok.eus/euskal-musika/izate
627,Izatefaltsua,,2004,Amurrio (Araba),['Metala'],https://www.badok.eus/euskal-musika/izatefaltsua
628,Izeberg,,2013,Usurbil (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/izeberg
629,Izu Nauk,,2006,,['Metala'],https://www.badok.eus/euskal-musika/izu-nauk
630,Izukaitz,,1974 - 1981,Eibar,['Folka'],https://www.badok.eus/euskal-musika/izukaitz
631,J Martina,"Baseekin jolasteko gogoz abiarazi zuten Kattalin eta Ane Barcena ahizpek J Martina egitasmoa, eta Javi Jorajuriarekin batera osatu zuten hirukotea. Asmo argiz sortu zen taldea: kideek garbi zuten nola landu nahi zuten haien musika, baita zer komunikatu nahi zuten ere.",2019,"Larrabetzu (Bizkaia), Barañain (Nafarroa)","['Popa', 'Elektronikoa']",https://www.badok.eus/euskal-musika/j-martina
632,Jabi Patxon,"Duela hamar urte ekin zion Jabi Patxonek jendaurrean abestu eta kantu propioak sortzeari. Zenbait lan kaleratu ditu ordutik. Azken urteetan, Jabi Patxon eta Kofradia Rock taldea bildu du inguruan.",1970,,['Folk-rocka'],https://www.badok.eus/euskal-musika/jabi-patxon
633,Jabier Muguruza,,1960,Irun (Gipuzkoa),"['Jazza', 'Kantautorea', 'Popa']",https://www.badok.eus/euskal-musika/jabier-muguruza
634,Jah Goikoa eta Reggae Zaharra,,,Iruñerria,['Reggaea'],https://www.badok.eus/euskal-musika/jah-goikoa-eta-reggae-zaharra
635,Janus Lester,Jokin Pinatxo musikari beratarraren proiektua da Janus Lester.,2022,,['Popa'],https://www.badok.eus/euskal-musika/janus-lester
636,Jare,,2011,,['Rocka'],https://www.badok.eus/euskal-musika/jare
637,Jauko Barik,"Euskal Herrian emakumez bakarrik osaturiko rock talde bakanetakoa izan da Jauko Barik. Enara Mateok (baxua eta ahotsa), Itsaso Gutierrezek (gitarra, ahotsa, biolina) eta Haizea Loirak (ahotsa, bateria) osatu zuten, 90eko hamarkadan, Donostiako Buenavixta etxe okupatuko lokaletan, eta bi disko kaleratu ditu, bat-batekotasuna darien kantu indartsuz osatua.",1997 - 2005,,['Rocka'],https://www.badok.eus/euskal-musika/jauko-barik
638,JaunGoiko,Asier Goikoetxearen bakarkako proiektua da JaunGoiko.,,Bilbo,"['Popa', 'Rapa', 'Elektronikoa']",https://www.badok.eus/euskal-musika/jaungoiko
639,Jean Bordaxar,,1959,Arrokiaga (Zuberoa),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/jean-bordaxar
640,Jean Mixel Bedaxagar,,1953,Urdiñarbe (Zuberoa),"['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/jean-mixel-bedaxagar
641,Jean Phocas,,1947,Hendaia (Lapurdi),['[]'],https://www.badok.eus/euskal-musika/jean-phocas
642,Jeremiah Johnson,,1967,Irun (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/jeremiah-johnson
643,Jexuxmai Lopetegi,,1956,Zarautz (Gipuzkoa),"['Folka', 'Pop-rocka']",https://www.badok.eus/euskal-musika/jexuxmai-lopetegi
644,John Dealer & The Coconuts,,,Legazpi (Gipuzkoa),['Rock&rolla'],https://www.badok.eus/euskal-musika/john-dealer-the-coconuts
645,Johnny & Joseph,,,,['Rock&rolla'],https://www.badok.eus/euskal-musika/johnny-joseph
646,Jojo Bordagarai,,1961,Gabadi (Nafarroa Beherea),"['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/jojo-bordagarai
647,Jojo eta Bernadette,,,,['[]'],https://www.badok.eus/euskal-musika/jojo-eta-bernadette
648,Jojo eta Ramuntxo,"Jojo Bordagarai baxenabartarra eta Ramuntxo Carrere lapurtarra 1987an hasi ziren elkarrekin abesten, Euskal Kantu Txapelketan elkar ezagututa. Hamar urte lehenago, Bernadette arrebarekin plazarik plaza ibili zen Jojo, Txomin Hegik gitarrarekin lagunduta. Jojok eta Ramuntxok hiru disko kaleratu dituzte eta une honetan utzia dute bikote lana. Jojok, baina, bakarkako bidea hasi du eta aitarekin eta arrebarekin Pil Pil taldea osatzen du.",1990 - 2004,,"['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/jojo-eta-ramuntxo
649,Jok,,,Tolosa (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/jok
650,Jokin Lasa,,1954,Lazkao (Gipuzkoa),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/jokin-eta-josu
651,Jon Bergaretxe,,1956 - 2013,Eibar (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/jon-bergaretxe
652,Jon Enbeita,,1950,Muxika (Bizkaia),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/jon-enbeita
653,Jon Gurrutxaga,,1978,Elgoibar (Gipuzkoa),"['Bluesa', 'Rocka']",https://www.badok.eus/euskal-musika/jon-gurrutxaga
654,Jon Maia Soria,,1972,Urretxu (Gipuzkoa),['Kantautorea'],https://www.badok.eus/euskal-musika/jon-maia-soria
655,Jon Miner & Intxixu Lotien Banda,,,Errenteria (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/jon-miner-intxixu-lotien-banda
656,Jone,,1986,Anoeta (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/jone
657,Jose Antonio Villar,,1939,Oñati (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/jose-antonio-villar
658,Jose Mari Zendoia eta Unai Pelayo,,,,['[]'],https://www.badok.eus/euskal-musika/jose-mari-zendoia-eta-unai-pelayo
659,Joseba Agirrezabalaga eta Mikel Vega,,,,['Esperimentala'],https://www.badok.eus/euskal-musika/joseba-agirrezabalaga-eta-mikel-vega
660,Joseba B. Lenoir,,1984,Bera (Nafarroa),"['Bluesa', 'Rocka']",https://www.badok.eus/euskal-musika/joseba-b-lenoir
661,Joseba Gotzon,"Joseba Gotzonek berak bi etapa bereizten ditu bere musika ibilbidean: bata, 1984tik 1995era bitartekoa, pop komertzialari loturikoa, eta bestea, 1995etik gaur egunera artekoa, heldutasunaren eta musika landuagoaren garaia. Bakarlari moduan aritu da nagusiki, euskaraz zein gaztelaniaz.",1952,Portugalete (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/joseba-gotzon
662,Joseba Irazoki,"Jakin-mina bere baitan errotua duen joera askotariko gitarrista polifazetikoa da Joseba Irazoki, konposizioan ez ezik inprobisazioaren munduan ere gogo biziz barneratzen dena. Folka, rocka, psikodelia eta tresnen esperimentazioa hartzen ditu bere baitan, proposamen artistiko harrigarri eta sailkaezina osatuz. Atom Rhumba taldeko kidea da, eta besteak beste, Duncan Dhu, Mikel Erentxun eta Nacho Vegasekin jotzen du.",1974,Bera (Nafarroa),"['Folka', 'Popa', 'Rocka', 'Esperimentala']",https://www.badok.eus/euskal-musika/joseba-irazoki
663,Joseba Tapia,,1964,Lasarte-Oria (Gipuzkoa),"['Folka', 'Herri', 'kanta', 'Rocka', 'Trikitia']",https://www.badok.eus/euskal-musika/joseba-tapia
664,Josepe Irigarai,,1942,Iruñea,['Kantautorea'],https://www.badok.eus/euskal-musika/josepe-irigarai
665,Josu Bergara,"Josu Bergararen abestiak freskoak eta argiak dira, bizipoza transmititzen dute. Ibilbide luzeko musikari honek melodiak eta erritmo ezberdinak lantzen ditu, beti ere modu hunkigarrian abesti sinple bezain ederrak konposatzen.",1979,Ea (Bizkaia),['Kantautorea'],https://www.badok.eus/euskal-musika/josu-bergara
666,Jotakie,"Jotakie punkaren eztandarekin batera sortu zen Urolan (Gipuzkoa), denboraren poderioz euskaraz abesturiko pop-rock talde bilakatu arte. Berezkoak eta bakarrak izan ziren abiadura eta haserrea kanporatzeko joera nagusi ziren urteetan, doinu gozoak eta ezberdinak jorratuz. 1981etik 1990ra bitartean iraun zuen taldearen jardunak. Euskal Herrian izan den pop-rock talderik esanguratsuenetakoa da Jotakie.",1981 - 1990,,['Pop-rocka'],https://www.badok.eus/euskal-musika/jotakie
667,Jousilouli,,1995 - 2004,Pasaia (Gipuzkoa),"['Metala', 'Rapa']",https://www.badok.eus/euskal-musika/jousilouli
668,Joxan Goikoetxea,,1967,Hernani (Gipuzkoa),"['Folka', 'Herri', 'kanta']",https://www.badok.eus/euskal-musika/joxan-goikoetxea
669,Joxe Mari Iriondo,,1938,Azpeitia (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/joxe-mari-iriondo
670,Joxe Ripiau,,1996 - 2000,Irun (Gipuzkoa),"['Reggaea', 'Ska']",https://www.badok.eus/euskal-musika/joxe-ripiau
671,JP Lohian & Klonen Klana,,1974,Hondarribia (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/jp-lohian
672,Juan Carlos Perez,,1958,Mutriku (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/juan-carlos-perez
673,Juan Mari Beltran,"Musikari, ikertzaile eta irakasle, hiru hitz horiek erabili behar dira Juan Mari Beltranen biografia laburtzeko. Euskal Herriko musika tresnetan aditu entzutetsua izaki, doinu eta kantutegi tradizionala pizteko lanetan emandako urteek euskal herri musikan gaur egun dagoen aditurik garrantzitsuena bilakatu dute. Multinstrumentista iaioa da; hamar disko grabatu eta hamaika musikarirekin lan egin du 40 urteko ibilbidean.",1947,Etxarri-Aranatz (Nafarroa),['Folka'],https://www.badok.eus/euskal-musika/juan-mari-beltran
674,Juanjo Otxandorena,,,,['Folka'],https://www.badok.eus/euskal-musika/juanjo-otxandorena
675,Julen,,,Eibar (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/julen
676,Julen Alonso,,1996,Orio (Gipuzkoa),['Trikitia'],https://www.badok.eus/euskal-musika/julen-alonso
677,Julen Basterra,,,,['[]'],https://www.badok.eus/euskal-musika/julen-basterra
678,Julen Cobos,,,Aretxabaleta (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/julen-cobos
679,Julen Lekuona,,1938 - 2003,Oiartzun (Gipuzkoa)-Donostia,"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/julen-lekuona
680,Julio Kageta,,1983 - 1995,Ermua (Bizkaia),"['Punk-rocka', 'Rocka']",https://www.badok.eus/euskal-musika/julio-kageta
681,Jupiter Jon,,2011,,['Post-punka'],https://www.badok.eus/euskal-musika/jupiter-jon
682,Jupiter Jon eta Amaren Alabak,,2019,,"['Herri', 'kanta', 'Rocka', 'Post-punka']",https://www.badok.eus/euskal-musika/jupiter-jon-eta-amaren-alabak
683,Kabul,,2001,Hondarribia (Gipuzkoa),"['Post-hardcorea', 'Rocka']",https://www.badok.eus/euskal-musika/kabul
684,Kadira,,,,['[]'],https://www.badok.eus/euskal-musika/kadira
685,Kafha,,1996,Eibar (Gipuzkoa),"['Metala', 'Thrasha']",https://www.badok.eus/euskal-musika/kafha
686,Kai Nakai,"Kai Nakai ahots eta gorputz libre bat da. Konplexurik gabeko reggaetona, generoaren estereotipoetatik kanpo, emakume ahots indartsua eta burujabea, klixeak apurtuz, errealitate berriak eraikiz erritmo eta pentsamendu askeak, haize berri bat
 Gasteiztik eta euskaraz, kultura urbanoa euskal kulturaren periferiatik edonora, Kai Nakairen mezua gauzak egiteko modua bera da, ahots propioa. Entzun eta sentitu, harritu, gozatu, dantzatu eta utzi eramaten.",1996,Gasteiz,['Reggaetona'],https://www.badok.eus/euskal-musika/kai-nakai
687,Kaki Arkarazo,,1961,Lazkao (Gipuzkoa),['[]'],https://www.badok.eus/euskal-musika/kaki-arkarazo
688,Kalakan,,2009,Hendaia (Lapurdi),['Folka'],https://www.badok.eus/euskal-musika/kalakan
689,Kaleko Urdangak,,2011,Bergara (Gipuzkoa),['Punk-Oi!'],https://www.badok.eus/euskal-musika/kaleko-urdangak
690,Kalera,,,Bortziriak (Nafarroa),['Rocka'],https://www.badok.eus/euskal-musika/kalera
691,Kalte,,2000,Usansolo (Bizkaia),['Metala'],https://www.badok.eus/euskal-musika/kalte
692,Kantu Kolore,Kantu Kolore proiektuak musika didaktikoa lantzen du.,2016,,['[]'],https://www.badok.eus/euskal-musika/kantu-kolore
693,Karelean,,,Zestoa (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/karelean
694,Karidadeko Benta,"Bertsoak, koplak eta munduko hainbat erritmo eta doinu herrikoi uztartu zituen Karidadeko Benta taldeak. Zumaian (Gipuzkoa) sortu zen garai bateko orkestratxo ibiltarien filosofiarekin, eta ibilbide laburra baina emankorra izan zuen, lau urtean hiru disko grabatuz. Azken kontzertua 2007ko udan eskaini zuen, eta haren grabazioa DVD batean jaso zuen. Taldekideen artean, Jon Maia bertsolaria, Inaxio Tolosa aktorea eta Jon Manzisidor artista eta musikaria zeuden.",2003 - 2007,,['Folka'],https://www.badok.eus/euskal-musika/karidadeko-benta
695,Kartzarot,,1989,Lezama (Bizkaia),"['Hard-rocka', 'Metala']",https://www.badok.eus/euskal-musika/kartzarot
696,Kaserna,"Kaserna 2020an Bizkaian sortutako taldea da, Mr Pongo proiektuaren errautsetatik jaioa. Formazio berriak hip-hop eta funk-etik gertuko erritmoak bereganatu ditu, betiere rock sustraia ardatz hartuta. Proposatutako fusio dantzagarri eta energikoa letra kritiko eta aldarrikatzaileekin janzten dute, oholtza gainean grina eta indarra islatuz momentu oro. Nagusiki euskaraz eta gazteleraz garatutako hitzetan erreferentzia historiko eta kulturalak nabarmenak dira, sakontasun teorikoa inprimatuz kontatutakoan.",2020,Galdakao (Bizkaia),"['Rocka', 'Rapa', 'Funka']",https://www.badok.eus/euskal-musika/kaserna
697,Kasernarat,,2011 - 2016,Irun (Gipuzkoa),"['Folka', 'Bluesa', 'Rocka']",https://www.badok.eus/euskal-musika/kasernarat
698,Kashbad,,1991,Errenteria (Gipuzkoa),"['Hardcorea', 'Rocka']",https://www.badok.eus/euskal-musika/kashbad
699,Kasik,Azkoitiako eta Azpeitiako bost lagunek osatu zuten Kasik taldea. Hiru disko argitaratu zituzten. (Argazkia: Ainhoa Beristain),2010 - 2015,,['Rocka'],https://www.badok.eus/euskal-musika/kasik
700,Kaskezur,"Lander Santamariak (bateria), Ainara Ibarrak (baxua), Jon Mindegiak (gitarra, ahotsa) eta Iñigo Belzunegik (gitarra, ahotsa) sortu zuten Kaskezur taldea, Baztanen (Nafarroa). Laukote horrek grabatu zuen taldearen lehen maketa, 2005ean. Ondoren, istripu baten ondorioz Lander Santamaria zendu zen, eta haren hutsunea Luismi Garciak bete zuen. Geroago, Phillipe Santamariak Garcia ordezkatu zuen. Hiru disko grabatu ditu taldeak, eta azkena bereziki goraipatua izan da.",2004,Baztan (Nafarroa),['Rocka'],https://www.badok.eus/euskal-musika/kaskezur
701,Kasu!,,2003,Iruñerria,['Rocka'],https://www.badok.eus/euskal-musika/kasu
702,Katamalo,,2007 - 2011,Larrabetzu (Bizkaia),"['Folka', 'Herri', 'kanta', 'Popa']",https://www.badok.eus/euskal-musika/katamalo
703,Katez,,2016,Leitza (Nafarroa),['Metala'],https://www.badok.eus/euskal-musika/katez
704,Katu,"Julen Etxezarreta Belver artistak sortutako musika proiektu bat da Katu. Antzinako soinuak berreskuratu nahi izan ditu, eta horretarako Euskal Herriko eta munduan zehar grabatutako musika tresnak nahiz soinuak batu ditu.",1986,Urretxu (Gipuzkoa),['Folka'],https://www.badok.eus/euskal-musika/katu
705,Kau Kori Kura,"Anímese Martinez, Ciclos Iturgaiz eta Elurretan taldeetan aritu ondoren, Mikel Aizpuruak sortutako proiektua da Kau Kori Kura. 2015ean hasi zen kantuak bideo formatuan Youtubera igotzen. Hitz surrealistak, umoretsuak eta ironikoak, pop melodia jostariekin nahasten ditu Kau Kori Kurak.",1972,Ordizia (Gipuzkoa),['Popa'],https://www.badok.eus/euskal-musika/kau-kori-kura
706,Kauta,,2001 - 2014,Andoain (Gipuzkoa),['Rocka'],https://www.badok.eus/euskal-musika/kauta
707,Kaxiano,,1932 - 2002,Lizartza (Gipuzkoa),"['Herri', 'kanta']",https://www.badok.eus/euskal-musika/kaxiano
708,Kazkabarra,"Herri musika berreskuratzeko lanaren eta egile musikaren artean kokatu beharreko taldea da Kazkabarra. Juan Mari Beltranen anaia Bixente Beltranek sortu eta gidaturik, zuzeneko ugari eman zituen 80ko hamarkadaren bigarren erdialdean, bere musikaren alaitasun, dantzagarritasun eta bersatilitateagatik. Hasieran folk txaranga gisa ere hartu izandakoak, kale musikatik urrutiratu ahala, ibilbide pertsonalagoa egin zuen hiru diskotan.",1985 - 1993,,['Folka'],https://www.badok.eus/euskal-musika/kazkabarra
709,Keä,,2006,Beasain (Gipuzkoa),['Pop-rocka'],https://www.badok.eus/euskal-musika/kea
710,Keia,"Keia talde jaioberria da, baina esperientzia handiko musikariak biltzen dituena. Ane Arruti zarauztarrak gidatuta eta bere kantuak oinarri hartuta, hirukote oñatiar sendoaren babesa dauka ondoan, Latzen, Potemkin, Sharon Stoner, Sorkun, Zingira, Lenao edo Amonal taldeetan aritutakoak, besteak beste.",2020,"Zarautz, Oñati (Gipuzkoa)",['Rocka'],https://www.badok.eus/euskal-musika/keia
711,Keike,,2002 - 2007,Ondarroa (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/keike
712,Kemen,,1977 - 1984,Zornotza (Bizkaia),['Rocka'],https://www.badok.eus/euskal-musika/kemen
713,Kemen Lertxundi,,1979,Ondarroa (Bizkaia),"['Kantautorea', 'Pop-rocka']",https://www.badok.eus/euskal-musika/kemen-lertxundi
714,Ken Zazpi,,1996,Gernika (Bizkaia),['Pop-rocka'],https://www.badok.eus/euskal-musika/ken-zazpi
715,Kepa Junkera,,1965,Bilbo,"['Folka', 'Trikitia']",https://www.badok.eus/euskal-musika/kepa-junkera
716,Kerobia,,2001,Iruñea,['Pop-rocka'],https://www.badok.eus/euskal-musika/kerobia
717,Keu Agirretxea,"Estilo desberdinetan idazten eta interpretatzen duen gitarrista, abeslaria eta konposatzailea da Keu Agirretxea.",1973,Ondarroa (Bizkaia),"['Popa', 'Rocka']",https://www.badok.eus/euskal-musika/keu-agirretxea
718,Keu Agirretxea & Jon Gurrutxaga,,2017,,['Popa'],https://www.badok.eus/euskal-musika/keu-agirretxea-jon-gurrutxaga
719,Kezkak,,,,['Rocka'],https://www.badok.eus/euskal-musika/kezkak
720,Khami,,2015,,"['Folka', 'Herri', 'kanta', 'Jazza']",https://www.badok.eus/euskal-musika/khami
721,Kherau,"Euskarazko tradiziozko abesti zaharrek sorgindurik, 2007ko udaberrian abiatu zen gerora Kherau boskote bizkaitarra izango zenaren plazaz plazako ibilbidea. Tradizio eta berrikuntza uztartzeko asmotan, lehenengo urratsetatik mantendu izan dute herri kantutegi eta propio sorturiko abestien arteko oreka.",2010,Bizkaia,['Folka'],https://www.badok.eus/euskal-musika/kherau
722,Kilimak,,,Hernani (Gipuzkoa),['Runba'],https://www.badok.eus/euskal-musika/kilimak
723,Killerkume,,2012,Bilbo,"['Esperimentala', 'Noise-Rocka']",https://www.badok.eus/euskal-musika/killerkume
724,Kinada,,2020,Lasarte-Oria (Gipuzkoa),['Punk-rocka'],https://www.badok.eus/euskal-musika/kinada
725,Kinbonbo Brass Band,,,Iruñea,['[]'],https://www.badok.eus/euskal-musika/kinbonbo-brass-band
726,King Mafrundi,,1995 - 1998,Baiona,['Reggaea'],https://www.badok.eus/euskal-musika/king-mafrundi
727,Kinkila,Bilboko rock-and-roll laukote bat da Kinkila.,2022,,['Rock&rolla'],https://www.badok.eus/euskal-musika/kinkila
